,name_last,dob,year,month,day,trimestre,Deporte
32935,Botezan,19970205,1997,2,5,1,Tenis
32937,Avram,19970811,1997,8,11,3,Tenis
32941,Ionita,19930825,1993,8,25,3,Tenis
32942,Mucenic,19961026,1996,10,26,4,Tenis
32943,Pop,19950720,1995,7,20,3,Tenis
32944,Turcu,19980407,1998,4,7,2,Tenis
32947,Nae,19890422,1989,4,22,2,Tenis
32951,Birau,19970225,1997,2,25,1,Tenis
32952,Culicovschi,19950224,1995,2,24,1,Tenis
32953,Niculescu,19970430,1997,4,30,2,Tenis
32956,Niculescu,19940428,1994,4,28,2,Tenis
32960,Negru,19970210,1997,2,10,1,Tenis
32961,Stelian,19951102,1995,11,2,4,Tenis
32964,Crapcenco,19960415,1996,4,15,2,Tenis
32965,Diaconu,19970702,1997,7,2,3,Tenis
32967,Bracaci,19960924,1996,9,24,3,Tenis
32968,Marinescu,19960219,1996,2,19,1,Tenis
32973,Spegel,19940706,1994,7,6,3,Tenis
32976,Wehnelt,19951127,1995,11,27,4,Tenis
32977,Stoikoudis,19870915,1987,9,15,3,Tenis
32981,Roussakis Chatzakis,19951229,1995,12,29,4,Tenis
32983,Tulliani,19910227,1991,2,27,1,Tenis
32992,Delis,19970513,1997,5,13,2,Tenis
32993,De Lima Viegas,19961005,1996,10,5,4,Tenis
32994,Lotti,19951129,1995,11,29,4,Tenis
32995,Pervolarakis,19960606,1996,6,6,2,Tenis
33001,Papadopoulos,19990307,1999,3,7,1,Tenis
33004,Dellis,19970513,1997,5,13,2,Tenis
33013,Sabatino,19940511,1994,5,11,2,Tenis
33021,Cimmino,19940901,1994,9,1,3,Tenis
33022,Balzerani,19981025,1998,10,25,4,Tenis
33029,Yang,19921229,1992,12,29,4,Tenis
33031,Lim,19880306,1988,3,6,1,Tenis
33034,Brown,19900909,1990,9,9,3,Tenis
33038,Zhao,19940627,1994,6,27,2,Tenis
33049,Elatreby,19960904,1996,9,4,3,Tenis
33051,Abohabaga,19940706,1994,7,6,3,Tenis
33054,Mihaltan,19930322,1993,3,22,1,Tenis
33056,El Moslemany,19950823,1995,8,23,3,Tenis
33057,Abdelaal,19950301,1995,3,1,1,Tenis
33058,Sedky,19930507,1993,5,7,2,Tenis
33060,Diab,19940406,1994,4,6,2,Tenis
33061,Khan,19940827,1994,8,27,3,Tenis
33062,Gamal El Din,19961105,1996,11,5,4,Tenis
33063,Shawky,19960427,1996,4,27,2,Tenis
33069,Long,19950908,1995,9,8,3,Tenis
33070,Sezgin,19951009,1995,10,9,4,Tenis
33072,Mihaylov,19960619,1996,6,19,2,Tenis
33075,Ontica,19950322,1995,3,22,1,Tenis
33077,Velickovic,19880218,1988,2,18,1,Tenis
33082,Tonevski,19870827,1987,8,27,3,Tenis
33089,Georgiev,19870525,1987,5,25,2,Tenis
33092,Vladimirov,19940203,1994,2,3,1,Tenis
33100,Mirchev,19960316,1996,3,16,1,Tenis
33102,Dhani Bakht,19910915,1991,9,15,3,Tenis
33131,Rivera Lazo,19960611,1996,6,11,2,Tenis
33148,Donoso Di Giammarino,19960913,1996,9,13,3,Tenis
33151,Guerrero Fuentealba,19940315,1994,3,15,1,Tenis
33152,Knutzon,19950110,1995,1,10,1,Tenis
33153,Valencia Tapia,19890813,1989,8,13,3,Tenis
33154,Thour,19941127,1994,11,27,4,Tenis
33158,Holm,19960815,1996,8,15,3,Tenis
33160,Bergstrom,19950705,1995,7,5,3,Tenis
33161,Kekkonen,19950222,1995,2,22,1,Tenis
33162,Amoros Ramos,19980224,1998,2,24,1,Tenis
33172,Mehta,19920921,1992,9,21,3,Tenis
33175,Shahrestanikia,19950423,1995,4,23,2,Tenis
33179,Laureano,19941217,1994,12,17,4,Tenis
33184,Di Felice,19930202,1993,2,2,1,Tenis
33187,Machado,19951129,1995,11,29,4,Tenis
33189,Ramos Marques,19951227,1995,12,27,4,Tenis
33193,Bergomi,19930115,1993,1,15,1,Tenis
33194,Milesi,19860310,1986,3,10,1,Tenis
33198,Biemmi,19950405,1995,4,5,2,Tenis
33200,Schena,19940101,1994,1,1,1,Tenis
33202,Gambetti,19921130,1992,11,30,4,Tenis
33204,Irigaray Guarne,19970218,1997,2,18,1,Tenis
33217,Somani,19951008,1995,10,8,4,Tenis
33234,Fraiberg,19960325,1996,3,25,1,Tenis
33235,Idzon,19961204,1996,12,4,4,Tenis
33241,Hershkovitz,19971012,1997,10,12,4,Tenis
33246,Nahon,19870724,1987,7,24,3,Tenis
33248,Di Cera,19970616,1997,6,16,2,Tenis
33250,Saldivia Garrido,19920313,1992,3,13,1,Tenis
33257,Chacin,19970103,1997,1,3,1,Tenis
33260,Rodriguez,19930906,1993,9,6,3,Tenis
33262,Alcala,19951110,1995,11,10,4,Tenis
33264,Parra,19970305,1997,3,5,1,Tenis
33265,Sanchez Alonso,19911020,1991,10,20,4,Tenis
33274,Watanuki,19980412,1998,4,12,2,Tenis
33276,Darko,19910511,1991,5,11,2,Tenis
33278,Samaha,19940714,1994,7,14,3,Tenis
33279,Barbosa,19970601,1997,6,1,2,Tenis
33287,Tico,19940926,1994,9,26,3,Tenis
33290,Fernandez Porras,19950728,1995,7,28,3,Tenis
33292,Ilarslan Russo,19940424,1994,4,24,2,Tenis
33294,Gomez Melgarejo,19940118,1994,1,18,1,Tenis
33298,Espindola Arias,19900816,1990,8,16,3,Tenis
33300,Villavicencio Licona,19971013,1997,10,13,4,Tenis
33302,Cuellar,19950628,1995,6,28,2,Tenis
33305,Bedi,19930422,1993,4,22,2,Tenis
33308,Mahajan,19970321,1997,3,21,1,Tenis
33309,Chaudhary,19910727,1991,7,27,3,Tenis
33312,Rama,19950619,1995,6,19,2,Tenis
33315,Sarwate,19940703,1994,7,3,3,Tenis
33317,Ghuraiya,19950703,1995,7,3,3,Tenis
33320,Panigrahi,19950218,1995,2,18,1,Tenis
33323,Singh,19930120,1993,1,20,1,Tenis
33324,Bhardwaj,19910102,1991,1,2,1,Tenis
33325,Guay,19920906,1992,9,6,3,Tenis
33332,Sauer,19940307,1994,3,7,1,Tenis
33334,Hall,19950819,1995,8,19,3,Tenis
33345,Bairagi,19861003,1986,10,3,4,Tenis
33350,Le,19950420,1995,4,20,2,Tenis
33352,Zapata Ramirez,19931030,1993,10,30,4,Tenis
33361,Begg,19861127,1986,11,27,4,Tenis
33364,Selyunin,19901125,1990,11,25,4,Tenis
33370,Matyukov,19940517,1994,5,17,2,Tenis
33371,Lyshevsky,19941101,1994,11,1,4,Tenis
33375,Tarpischev,19940104,1994,1,4,1,Tenis
33380,Nicholls,19940519,1994,5,19,2,Tenis
33386,Gijon Arruabarrena,19920818,1992,8,18,3,Tenis
33389,Dominguez Soto,19980216,1998,2,16,1,Tenis
33392,Jacobs,19941210,1994,12,10,4,Tenis
33395,Vanidis,19890712,1989,7,12,3,Tenis
33397,Gkontsaris,19960921,1996,9,21,3,Tenis
33407,Shapovalov,19990415,1999,4,15,2,Tenis
33409,Sinclair,19950425,1995,4,25,2,Tenis
33413,Shan,19950508,1995,5,8,2,Tenis
33427,Volfson,19970914,1997,9,14,3,Tenis
33438,Tea,19930417,1993,4,17,2,Tenis
33441,Tovo,19950626,1995,6,26,2,Tenis
33456,Pellegrini,19950922,1995,9,22,3,Tenis
33459,Araoz,19960419,1996,4,19,2,Tenis
33472,Aziz,19960427,1996,4,27,2,Tenis
33474,Wasfy,19970424,1997,4,24,2,Tenis
33476,Trasleglise,19920306,1992,3,6,1,Tenis
33489,Jeong,19940707,1994,7,7,3,Tenis
33491,Sebaoun,19950406,1995,4,6,2,Tenis
33492,Kim,19890604,1989,6,4,2,Tenis
33498,Morilla,19961220,1996,12,20,4,Tenis
33500,Codina Sala,19920226,1992,2,26,1,Tenis
33501,Sacikara,19900105,1990,1,5,1,Tenis
33506,Zhaunerchyk,19900618,1990,6,18,2,Tenis
33513,Bianchi,19950717,1995,7,17,3,Tenis
33516,Lochner,19970903,1997,9,3,3,Tenis
33521,Munoz Martinez,19920204,1992,2,4,1,Tenis
33522,Lutteroth Romo,19900506,1990,5,6,2,Tenis
33524,Martinez Galindo,19961116,1996,11,16,4,Tenis
33527,Albertoni,19960201,1996,2,1,1,Tenis
33529,Cocchella,19910628,1991,6,28,2,Tenis
33531,Bronzetti,19950502,1995,5,2,2,Tenis
33533,Volpara,19900614,1990,6,14,2,Tenis
33534,Guatteri,19950303,1995,3,3,1,Tenis
33535,Rutigliano,19950826,1995,8,26,3,Tenis
33536,Rossi,19970113,1997,1,13,1,Tenis
33537,Marcora,19940922,1994,9,22,3,Tenis
33538,Cvijetic,19940412,1994,4,12,2,Tenis
33539,Castiglioni,19970410,1997,4,10,2,Tenis
33541,Pieroni,19940317,1994,3,17,1,Tenis
33543,Stoia,19930125,1993,1,25,1,Tenis
33544,Stan,19960123,1996,1,23,1,Tenis
33546,Nechita,19930311,1993,3,11,1,Tenis
33550,Stoica,19970904,1997,9,4,3,Tenis
33551,Dumitru,19941228,1994,12,28,4,Tenis
33553,Wenzel,19880907,1988,9,7,3,Tenis
33554,Giger,19900124,1990,1,24,1,Tenis
33558,Kordsachia,19910917,1991,9,17,3,Tenis
33568,Genc,19960914,1996,9,14,3,Tenis
33571,Atencia Martin,19980327,1998,3,27,1,Tenis
33580,Dhoe,19960820,1996,8,20,3,Tenis
33581,Grigaut,19941224,1994,12,24,4,Tenis
33584,Dishev,19940625,1994,6,25,2,Tenis
33589,Craighero,19930810,1993,8,10,3,Tenis
33590,Guerriero,19921020,1992,10,20,4,Tenis
33591,Feider,19930505,1993,5,5,2,Tenis
33595,David,19960101,1996,1,1,1,Tenis
33610,Hoeveler,19951225,1995,12,25,4,Tenis
33617,Mast,19960107,1996,1,7,1,Tenis
33618,Oktem,19910411,1991,4,11,2,Tenis
33623,Sumer,19980908,1998,9,8,3,Tenis
33630,Buzelan,19950329,1995,3,29,1,Tenis
33634,Azzola,19960509,1996,5,9,2,Tenis
33636,Brenard,19930129,1993,1,29,1,Tenis
33645,Rakpuangchon,19990405,1999,4,5,2,Tenis
33648,Feng,19961213,1996,12,13,4,Tenis
33650,Hu Kwo,19920711,1992,7,11,3,Tenis
33656,Kong,19930323,1993,3,23,1,Tenis
33665,Gonzalez,19961212,1996,12,12,4,Tenis
33674,Adame Rabago,19970118,1997,1,18,1,Tenis
33676,Marquez,19920603,1992,6,3,2,Tenis
33677,Munoz Quiroga,19940401,1994,4,1,2,Tenis
33680,Morell,19960419,1996,4,19,2,Tenis
33681,Espindola Mancera,19941117,1994,11,17,4,Tenis
33689,Illescas Maury,19960325,1996,3,25,1,Tenis
33692,Rivera Caballero,19970510,1997,5,10,2,Tenis
33696,Elsallali,19930514,1993,5,14,2,Tenis
33699,Fuchs,19921126,1992,11,26,4,Tenis
33701,Dawoody,19921001,1992,10,1,4,Tenis
33705,Spahic,19971225,1997,12,25,4,Tenis
33706,Saveljic,19950817,1995,8,17,3,Tenis
33709,Milojevic,19930827,1993,8,27,3,Tenis
33713,Minic,19951217,1995,12,17,4,Tenis
33715,Pavlovic,19880510,1988,5,10,2,Tenis
33717,Cerny,19961030,1996,10,30,4,Tenis
33720,Vuckovic,19950723,1995,7,23,3,Tenis
33724,Stojkovic,19940512,1994,5,12,2,Tenis
33728,Arsov,19960622,1996,6,22,2,Tenis
33736,Vasiljevic,19940105,1994,1,5,1,Tenis
33740,Dedic,19961130,1996,11,30,4,Tenis
33741,Portmann,19930618,1993,6,18,2,Tenis
33750,Gostincar,19960609,1996,6,9,2,Tenis
33755,Mendes,19950807,1995,8,7,3,Tenis
33758,Mijic,19931003,1993,10,3,4,Tenis
33768,Reddy,19950713,1995,7,13,3,Tenis
33771,Dev,19960527,1996,5,27,2,Tenis
33772,Chakma,19940115,1994,1,15,1,Tenis
33775,Srinivasa,19940110,1994,1,10,1,Tenis
33776,Bhatia,19950114,1995,1,14,1,Tenis
33777,Subramanya,19930415,1993,4,15,2,Tenis
33780,Jayachandran,19961205,1996,12,5,4,Tenis
33782,Vijayaraman,19960822,1996,8,22,3,Tenis
33785,Desai,19930419,1993,4,19,2,Tenis
33786,Rampuria,19920321,1992,3,21,1,Tenis
33788,Allen,19930729,1993,7,29,3,Tenis
33795,Depiaggio,19960317,1996,3,17,1,Tenis
33798,Pusnar,19940617,1994,6,17,2,Tenis
33803,Nerusil,19951029,1995,10,29,4,Tenis
33804,Disbergen,19940426,1994,4,26,2,Tenis
33806,Pyringer,19960501,1996,5,1,2,Tenis
33807,Veldheer,19960405,1996,4,5,2,Tenis
33808,Angerbauer,19970929,1997,9,29,3,Tenis
33809,Schueller,19930528,1993,5,28,2,Tenis
33812,Brouwer,19960314,1996,3,14,1,Tenis
33815,Van Der Kroft,19970625,1997,6,25,2,Tenis
33828,Van Leijsen,19951129,1995,11,29,4,Tenis
33829,Roggenkamp,19930312,1993,3,12,1,Tenis
33830,Van Dam,19981003,1998,10,3,4,Tenis
33838,Khoroshilov,19940914,1994,9,14,3,Tenis
33844,Braus,19950917,1995,9,17,3,Tenis
33855,Ben Salah,19941123,1994,11,23,4,Tenis
33856,Buignet,19960608,1996,6,8,2,Tenis
33860,Martens,19960121,1996,1,21,1,Tenis
33862,Mendieta,19880928,1988,9,28,3,Tenis
33864,Saavedra,19930705,1993,7,5,3,Tenis
33866,Vinci,19930211,1993,2,11,1,Tenis
33878,Lang,19950321,1995,3,21,1,Tenis
33884,Orlita,19970708,1997,7,8,3,Tenis
33888,Bonnard,19920820,1992,8,20,3,Tenis
33899,Leiding,19890820,1989,8,20,3,Tenis
33900,Braun,19930806,1993,8,6,3,Tenis
33902,Von Hindte,19940428,1994,4,28,2,Tenis
33906,Kuehs,19890718,1989,7,18,3,Tenis
33909,Reheul,19921112,1992,11,12,4,Tenis
33911,Hergunvarim,19970505,1997,5,5,2,Tenis
33914,Jauregui,19891020,1989,10,20,4,Tenis
33918,Neuhauser,19931222,1993,12,22,4,Tenis
33919,Sankov,19961210,1996,12,10,4,Tenis
33920,Grabher,19930903,1993,9,3,3,Tenis
33929,Pejovic,19951123,1995,11,23,4,Tenis
33931,Derognat,19911006,1991,10,6,4,Tenis
33932,Kalaydjian,19921202,1992,12,2,4,Tenis
33934,Tourlousse,19950912,1995,9,12,3,Tenis
33942,Steeb,19950808,1995,8,8,3,Tenis
33946,Rudhard,19940124,1994,1,24,1,Tenis
33947,Domaschenko,19920309,1992,3,9,1,Tenis
33952,Hassan,19950204,1995,2,4,1,Tenis
33954,Levin,19961206,1996,12,6,4,Tenis
33956,Ibrahim,19950817,1995,8,17,3,Tenis
33957,Potemkin,19970203,1997,2,3,1,Tenis
33959,Madluska,19950911,1995,9,11,3,Tenis
33961,Lukyanov,19921029,1992,10,29,4,Tenis
33967,Lukacovic,19930120,1993,1,20,1,Tenis
33968,Blaho,19941017,1994,10,17,4,Tenis
33972,Sanchez Ruano,19970210,1997,2,10,1,Tenis
33976,Sokolov,19970214,1997,2,14,1,Tenis
33981,Schloffer,19960801,1996,8,1,3,Tenis
33983,Genovese,19941031,1994,10,31,4,Tenis
33988,Roch,19911015,1991,10,15,4,Tenis
33994,Ryan Flynn,19921013,1992,10,13,4,Tenis
33998,Ebeling,19931212,1993,12,12,4,Tenis
34002,Ewers,19951122,1995,11,22,4,Tenis
34005,Hodor,19960718,1996,7,18,3,Tenis
34006,Marko,19960512,1996,5,12,2,Tenis
34008,De Groot,19891213,1989,12,13,4,Tenis
34014,Drelich,19960420,1996,4,20,2,Tenis
34015,Babikov,19970402,1997,4,2,2,Tenis
34016,Chaudary,19931217,1993,12,17,4,Tenis
34019,Frommel,19890504,1989,5,4,2,Tenis
34023,Brezovsky,19950914,1995,9,14,3,Tenis
34027,Merdan,19930929,1993,9,29,3,Tenis
34029,Petrenko,19951204,1995,12,4,4,Tenis
34031,Spathari,19920529,1992,5,29,2,Tenis
34038,Ilic,19940509,1994,5,9,2,Tenis
34039,Moenter,19970225,1997,2,25,1,Tenis
34041,Hochguertel,19911204,1991,12,4,4,Tenis
34045,Ursu,19970101,1997,1,1,1,Tenis
34046,Benussi,19900902,1990,9,2,3,Tenis
34060,Lemiesz,19950130,1995,1,30,1,Tenis
34062,Terczynski,19960302,1996,3,2,1,Tenis
34063,Dobrzynski,19940212,1994,2,12,1,Tenis
34064,Ingildsen,19970701,1997,7,1,3,Tenis
34068,Matic,19930411,1993,4,11,2,Tenis
34080,Bernardes Junior,19960426,1996,4,26,2,Tenis
34081,Kuba,19950309,1995,3,9,1,Tenis
34082,Araujo,19860618,1986,6,18,2,Tenis
34084,Da Silva,19960207,1996,2,7,1,Tenis
34095,Tan,19971123,1997,11,23,4,Tenis
34097,Lee,19960909,1996,9,9,3,Tenis
34143,Alameh,19941112,1994,11,12,4,Tenis
34156,Ienzi,19920615,1992,6,15,2,Tenis
34180,Branisteanu,19890615,1989,6,15,2,Tenis
34183,Cho,19950305,1995,3,5,1,Tenis
34200,Tawasi,19930113,1993,1,13,1,Tenis
34210,Gomes Leme,19931209,1993,12,9,4,Tenis
34236,Riminton,19941015,1994,10,15,4,Tenis
34242,Feldmanis,19901204,1990,12,4,4,Tenis
34261,Safi,19970211,1997,2,11,1,Tenis
34262,Kvich,19941223,1994,12,23,4,Tenis
34270,Adomavicius,19940629,1994,6,29,2,Tenis
34272,Macinskas,19950220,1995,2,20,1,Tenis
34273,Gricius,19960615,1996,6,15,2,Tenis
34275,Kolobov,19880502,1988,5,2,2,Tenis
34277,Sulnis,19950405,1995,4,5,2,Tenis
34279,Bugailiskis,19960502,1996,5,2,2,Tenis
34285,Ivanchenko,19960303,1996,3,3,1,Tenis
34286,Romanov,19931114,1993,11,14,4,Tenis
34287,Aleshchev,19981228,1998,12,28,4,Tenis
34290,Khomutov,19861107,1986,11,7,4,Tenis
34297,Lim,19940714,1994,7,14,3,Tenis
34304,Grobbelaar,19921014,1992,10,14,4,Tenis
34305,Mengel,19950629,1995,6,29,2,Tenis
34312,Goldsmith,19961028,1996,10,28,4,Tenis
34314,Jaede,19971114,1997,11,14,4,Tenis
34320,Shepheard,19921209,1992,12,9,4,Tenis
34324,Zea,19960301,1996,3,1,1,Tenis
34332,Mira,19930204,1993,2,4,1,Tenis
34333,Espindola,19950312,1995,3,12,1,Tenis
34334,Prieto Perez,19950815,1995,8,15,3,Tenis
34337,Sanchez Sierra,19910812,1991,8,12,3,Tenis
34341,Salazar,19950611,1995,6,11,2,Tenis
34348,Alvarado,19950411,1995,4,11,2,Tenis
34349,Ramirez Diaz,19920730,1992,7,30,3,Tenis
34355,Scerrati,19950301,1995,3,1,1,Tenis
34356,Kostner,19950209,1995,2,9,1,Tenis
34357,Matveenko,19920717,1992,7,17,3,Tenis
34359,Tsurikov,19881031,1988,10,31,4,Tenis
34360,Schnaitter,19960307,1996,3,7,1,Tenis
34365,Goetz,19920417,1992,4,17,2,Tenis
34366,Handel,19961018,1996,10,18,4,Tenis
34371,Novacek,19960118,1996,1,18,1,Tenis
34372,Kratochvila,19960925,1996,9,25,3,Tenis
34374,Liniewski,19970109,1997,1,9,1,Tenis
34375,Nazaruk,19961014,1996,10,14,4,Tenis
34378,Ronduda,19940318,1994,3,18,1,Tenis
34383,Moritz,19950513,1995,5,13,2,Tenis
34390,Shulga,19961107,1996,11,7,4,Tenis
34393,Dimitriev,19950330,1995,3,30,1,Tenis
34396,Varona Cantabrana,19920227,1992,2,27,1,Tenis
34399,Bonet,19961106,1996,11,6,4,Tenis
34404,Bukatin,19881012,1988,10,12,4,Tenis
34405,Kosonen,19950123,1995,1,23,1,Tenis
34406,Fellin,19970224,1997,2,24,1,Tenis
34417,Brandys,19921111,1992,11,11,4,Tenis
34419,Haselier,19870430,1987,4,30,2,Tenis
34420,Garkusha,19910319,1991,3,19,1,Tenis
34421,Dabryian,19930110,1993,1,10,1,Tenis
34422,Bandaryk,19971228,1997,12,28,4,Tenis
34424,Chubkov,19961010,1996,10,10,4,Tenis
34428,Stary,19970118,1997,1,18,1,Tenis
34437,Sabrojo Santos,19940929,1994,9,29,3,Tenis
34439,Alten,19861204,1986,12,4,4,Tenis
34452,Wopmann,19870207,1987,2,7,1,Tenis
34453,Stojkovic,19931231,1993,12,31,4,Tenis
34457,Matigullin,19940213,1994,2,13,1,Tenis
34460,Kapteijns,19870828,1987,8,28,3,Tenis
34461,Martin,19950712,1995,7,12,3,Tenis
34465,Ispas,19951114,1995,11,14,4,Tenis
34467,Roberts,19961204,1996,12,4,4,Tenis
34468,Sobkowiak,19951203,1995,12,3,4,Tenis
34473,Nikolaev,19921201,1992,12,1,4,Tenis
34474,Khamraev,19911002,1991,10,2,4,Tenis
34481,Zhauniak,19861218,1986,12,18,4,Tenis
34484,Diederich,19921208,1992,12,8,4,Tenis
34485,Lohr,19940811,1994,8,11,3,Tenis
34488,Stan,19940206,1994,2,6,1,Tenis
34498,Lehtinen,19980424,1998,4,24,2,Tenis
34501,Svensson,19960301,1996,3,1,1,Tenis
34510,Bozic,19960420,1996,4,20,2,Tenis
34514,Kardol,19920714,1992,7,14,3,Tenis
34517,Van Speybroeck,19890727,1989,7,27,3,Tenis
34518,Radwan,19980306,1998,3,6,1,Tenis
34520,Steinberger,19960208,1996,2,8,1,Tenis
34525,Weil,19940416,1994,4,16,2,Tenis
34527,Jerca,19940828,1994,8,28,3,Tenis
34533,Asanovic,19910921,1991,9,21,3,Tenis
34535,Boraso,19970131,1997,1,31,1,Tenis
34541,Poggianti,19970226,1997,2,26,1,Tenis
34544,Vitola,19950627,1995,6,27,2,Tenis
34567,Orihuela,19960703,1996,7,3,3,Tenis
34569,Arellano,19931007,1993,10,7,4,Tenis
34570,Jain,19961127,1996,11,27,4,Tenis
34575,Carrasco,19960516,1996,5,16,2,Tenis
34576,Bruno,19951019,1995,10,19,4,Tenis
34578,Albin Martin,19970305,1997,3,5,1,Tenis
34582,Contreras Stuller,19971007,1997,10,7,4,Tenis
34600,Villada,19970616,1997,6,16,2,Tenis
34602,Giraldo Gutierrez,19941030,1994,10,30,4,Tenis
34604,Jakhoukh,19900909,1990,9,9,3,Tenis
34607,Al Bitar,19940613,1994,6,13,2,Tenis
34608,Hallak,19980304,1998,3,4,1,Tenis
34609,Alshatti,19960703,1996,7,3,3,Tenis
34614,Rakic,19930105,1993,1,5,1,Tenis
34615,Martinis,19980104,1998,1,4,1,Tenis
34618,Hrestak,19961228,1996,12,28,4,Tenis
34621,Szendroi,19920326,1992,3,26,1,Tenis
34625,Quilichini,19920724,1992,7,24,3,Tenis
34627,Vuko,19950726,1995,7,26,3,Tenis
34629,Brizic,19911204,1991,12,4,4,Tenis
34644,Linares,19950421,1995,4,21,2,Tenis
34647,Guerrero,19950530,1995,5,30,2,Tenis
34649,Barroetavena,19910327,1991,3,27,1,Tenis
34651,Arias,19891110,1989,11,10,4,Tenis
34654,Borba,19960412,1996,4,12,2,Tenis
34658,Chana,19911225,1991,12,25,4,Tenis
34667,Molina Escobar,19891210,1989,12,10,4,Tenis
34668,Rodriguez Brandwijk,19960504,1996,5,4,2,Tenis
34669,Bilbao,19960115,1996,1,15,1,Tenis
34670,Pasutti,19950620,1995,6,20,2,Tenis
34675,Pirela,19950825,1995,8,25,3,Tenis
34676,Vargas,19950505,1995,5,5,2,Tenis
34679,Cassol,19971014,1997,10,14,4,Tenis
34681,Perillo,19950509,1995,5,9,2,Tenis
34686,Festugato Regalin,19960103,1996,1,3,1,Tenis
34687,Donato,19900510,1990,5,10,2,Tenis
34700,Schwarzl,19920922,1992,9,22,3,Tenis
34701,Kaspar,19910823,1991,8,23,3,Tenis
34709,Miro,19960813,1996,8,13,3,Tenis
34713,Diaz Freire,19971024,1997,10,24,4,Tenis
34717,Besednikov,19990120,1999,1,20,1,Tenis
34718,Gordeev,19990622,1999,6,22,2,Tenis
34720,Vasin,19900517,1990,5,17,2,Tenis
34721,Bzarov,19950202,1995,2,2,1,Tenis
34729,Simbozel,19960216,1996,2,16,1,Tenis
34747,Ruud,19981222,1998,12,22,4,Tenis
34748,Lundkvist,19951011,1995,10,11,4,Tenis
34758,Ivkovic,19951125,1995,11,25,4,Tenis
34778,Cvetkovic,19921215,1992,12,15,4,Tenis
34785,Balakov,19950708,1995,7,8,3,Tenis
34786,Messin,19940809,1994,8,9,3,Tenis
34790,Zetterberg,19940206,1994,2,6,1,Tenis
34796,Giaretta,19931020,1993,10,20,4,Tenis
34798,Pettersson,19950316,1995,3,16,1,Tenis
34803,Hawken,19960324,1996,3,24,1,Tenis
34812,Vancurik,19930512,1993,5,12,2,Tenis
34814,Arora,19960904,1996,9,4,3,Tenis
34821,Skilich,19980704,1998,7,4,3,Tenis
34829,Katic,19980727,1998,7,27,3,Tenis
34837,Charalambous,19940520,1994,5,20,2,Tenis
34842,Ales,19910824,1991,8,24,3,Tenis
34845,Griekspoor,19960702,1996,7,2,3,Tenis
34849,Asvestas,19940112,1994,1,12,1,Tenis
34853,Stamenos,19950701,1995,7,1,3,Tenis
34856,Kontosis,19971006,1997,10,6,4,Tenis
34861,Kramer,19961217,1996,12,17,4,Tenis
34863,Dissanayake,19960514,1996,5,14,2,Tenis
34870,Casanello,19941017,1994,10,17,4,Tenis
34878,Leon Massa,19971102,1997,11,2,4,Tenis
34889,Sandoval,19980605,1998,6,5,2,Tenis
34900,Martinez,19930530,1993,5,30,2,Tenis
34911,Quiroz,19970124,1997,1,24,1,Tenis
34923,Segantini Bertoldo,19960223,1996,2,23,1,Tenis
34925,Marcondes Neto,19960321,1996,3,21,1,Tenis
34937,Manukyan,19960706,1996,7,6,3,Tenis
34938,Khachatryan,19980706,1998,7,6,3,Tenis
34941,Alfaro Perez,19920711,1992,7,11,3,Tenis
34943,Romero Estrada,19970602,1997,6,2,2,Tenis
34951,Peura,19960110,1996,1,10,1,Tenis
34957,Borrachini,19910618,1991,6,18,2,Tenis
34959,Gennari,19880428,1988,4,28,2,Tenis
34965,Kucherov,19900519,1990,5,19,2,Tenis
34972,Acevedo,19890630,1989,6,30,2,Tenis
34973,Giacomotti,19920717,1992,7,17,3,Tenis
34993,Selvan,19900415,1990,4,15,2,Tenis
34995,Infante,19920829,1992,8,29,3,Tenis
34996,Escarate,19880919,1988,9,19,3,Tenis
35001,Obando,19920416,1992,4,16,2,Tenis
35006,Torrellas,19911120,1991,11,20,4,Tenis
35018,Guerrero,19880620,1988,6,20,2,Tenis
35022,Di Guardo,19900405,1990,4,5,2,Tenis
35024,Tajes Alonso,19941225,1994,12,25,4,Tenis
35032,Gertmann,19930412,1993,4,12,2,Tenis
35034,Martin,19900928,1990,9,28,3,Tenis
35035,Rivchin,19930409,1993,4,9,2,Tenis
35042,Hagege,19910125,1991,1,25,1,Tenis
35055,Castillo Gonzalez,19921022,1992,10,22,4,Tenis
35056,Esposito,19910607,1991,6,7,2,Tenis
35060,Kadyrzanov,19920720,1992,7,20,3,Tenis
35062,Paulus,19931130,1993,11,30,4,Tenis
35065,Bianco,19900116,1990,1,16,1,Tenis
35066,Charton,19870628,1987,6,28,2,Tenis
35072,Kulikov,19910502,1991,5,2,2,Tenis
35080,Swyngedouw,19890427,1989,4,27,2,Tenis
35081,Martinez Romera,19931128,1993,11,28,4,Tenis
35086,Stuttard,19920417,1992,4,17,2,Tenis
35087,Brookman,19910809,1991,8,9,3,Tenis
35088,Scivetti,19900511,1990,5,11,2,Tenis
35089,Brusylovsky,19880828,1988,8,28,3,Tenis
35091,Riley,19900117,1990,1,17,1,Tenis
35092,Usov,19891110,1989,11,10,4,Tenis
35103,Mikulcic,19910927,1991,9,27,3,Tenis
35109,Gafarov,19951216,1995,12,16,4,Tenis
35110,Ruiz Arencibia,19940401,1994,4,1,2,Tenis
35112,Appanervanda,19910422,1991,4,22,2,Tenis
35121,Dolidze,19940301,1994,3,1,1,Tenis
35125,Coll Cambra,19920610,1992,6,10,2,Tenis
